,Unnamed: 0,symbol,date,close,high,low,open,volume,adjClose,adjVolume,divCash,splitFactor
431,431,AAPL,2017-02-09 00:00:00+00:00,132.42,132.445,131.12,131.65,28349859,126.3876293,28349859,0.57,1.0
432,432,AAPL,2017-02-10 00:00:00+00:00,132.12,132.94,132.05,132.46,20065458,126.1012958,20065458,0.0,1.0
433,433,AAPL,2017-02-13 00:00:00+00:00,133.29,133.82,132.75,133.08,23035421,127.2179966,23035421,0.0,1.0
434,434,AAPL,2017-02-14 00:00:00+00:00,135.02,135.09,133.25,133.47,33226223,128.8691868,33226223,0.0,1.0
435,435,AAPL,2017-02-15 00:00:00+00:00,135.51,136.27,134.62,135.52,35623100,129.3368649,35623100,0.0,1.0
436,436,AAPL,2017-02-16 00:00:00+00:00,135.345,135.9,134.8398,135.67,22584555,129.1793814,22584555,0.0,1.0
437,437,AAPL,2017-02-17 00:00:00+00:00,135.72,135.83,135.1,135.1,22198197,129.5372984,22198197,0.0,1.0
438,438,AAPL,2017-02-21 00:00:00+00:00,136.7,136.75,135.98,136.23,24507156,130.4726547,24507156,0.0,1.0
439,439,AAPL,2017-02-22 00:00:00+00:00,137.11,137.12,136.11,136.43,20836932,130.8639772,20836932,0.0,1.0
440,440,AAPL,2017-02-23 00:00:00+00:00,136.53,137.48,136.3,137.38,20788186,130.310399,20788186,0.0,1.0
441,441,AAPL,2017-02-24 00:00:00+00:00,136.66,136.66,135.28,135.91,21776585,130.4344768,21776585,0.0,1.0
442,442,AAPL,2017-02-27 00:00:00+00:00,136.93,137.435,136.28,137.14,20257426,130.692177,20257426,0.0,1.0
443,443,AAPL,2017-02-28 00:00:00+00:00,136.99,137.435,136.7,137.08,23482860,130.7494437,23482860,0.0,1.0
444,444,AAPL,2017-03-01 00:00:00+00:00,139.79,140.15,137.595,137.89,36414585,133.4218902,36414585,0.0,1.0
445,445,AAPL,2017-03-02 00:00:00+00:00,138.96,140.2786,138.76,140.0,26210984,132.6297007,26210984,0.0,1.0
446,446,AAPL,2017-03-03 00:00:00+00:00,139.78,139.83,138.59,138.78,21571121,133.4123458,21571121,0.0,1.0
447,447,AAPL,2017-03-06 00:00:00+00:00,139.34,139.77,138.5959,139.365,21750044,132.9923899,21750044,0.0,1.0
448,448,AAPL,2017-03-07 00:00:00+00:00,139.52,139.98,138.79,139.06,17446297,133.16419,17446297,0.0,1.0
449,449,AAPL,2017-03-08 00:00:00+00:00,139.0,139.8,138.82,138.95,18707236,132.6678785,18707236,0.0,1.0
450,450,AAPL,2017-03-09 00:00:00+00:00,138.68,138.79,137.05,138.74,22155904,132.3624561,22155904,0.0,1.0
451,451,AAPL,2017-03-10 00:00:00+00:00,139.14,139.3571,138.64,139.25,19612801,132.8015009,19612801,0.0,1.0
452,452,AAPL,2017-03-13 00:00:00+00:00,139.2,139.43,138.82,138.85,17421717,132.8587676,17421717,0.0,1.0
453,453,AAPL,2017-03-14 00:00:00+00:00,138.99,139.65,138.84,139.3,15309065,132.6583341,15309065,0.0,1.0
454,454,AAPL,2017-03-15 00:00:00+00:00,140.46,140.7501,139.025,139.41,25691774,134.0613685,25691774,0.0,1.0
455,455,AAPL,2017-03-16 00:00:00+00:00,140.69,141.02,140.26,140.72,19231998,134.2808909,19231998,0.0,1.0
456,456,AAPL,2017-03-17 00:00:00+00:00,139.99,141.0,139.89,141.0,43884952,133.6127793,43884952,0.0,1.0
457,457,AAPL,2017-03-20 00:00:00+00:00,141.46,141.5,140.23,140.4,21542038,135.0158137,21542038,0.0,1.0
458,458,AAPL,2017-03-21 00:00:00+00:00,139.84,142.8,139.73,142.11,39529912,133.4696125,39529912,0.0,1.0
459,459,AAPL,2017-03-22 00:00:00+00:00,141.42,141.6,139.76,139.845,25860165,134.9776359,25860165,0.0,1.0
460,460,AAPL,2017-03-23 00:00:00+00:00,140.92,141.5844,140.61,141.26,20346301,134.5004133,20346301,0.0,1.0
461,461,AAPL,2017-03-24 00:00:00+00:00,140.64,141.74,140.35,141.5,22395563,134.2331686,22395563,0.0,1.0
462,462,AAPL,2017-03-27 00:00:00+00:00,140.88,141.22,138.62,139.39,23575094,134.4622355,23575094,0.0,1.0
463,463,AAPL,2017-03-28 00:00:00+00:00,143.8,144.04,140.62,140.91,33374805,137.2492154,33374805,0.0,1.0
464,464,AAPL,2017-03-29 00:00:00+00:00,144.12,144.49,143.19,143.68,29189955,137.5546378,29189955,0.0,1.0
465,465,AAPL,2017-03-30 00:00:00+00:00,143.93,144.5,143.5,144.19,21207252,137.3732932,21207252,0.0,1.0
466,466,AAPL,2017-03-31 00:00:00+00:00,143.66,144.27,143.01,143.72,19661651,137.115593,19661651,0.0,1.0
467,467,,2017-04-03 00:00:00+00:00,143.7,144.12,143.05,143.71,19985714,137.1537708,19985714,0.0,1.0
468,468,AAPL,2017-04-04 00:00:00+00:00,144.77,144.89,143.17,143.25,19891354,138.1750272,19891354,0.0,1.0
469,469,AAPL,2017-04-05 00:00:00+00:00,144.02,145.46,143.81,144.22,27717854,137.4591933,27717854,0.0,1.0
470,470,AAPL,2017-04-06 00:00:00+00:00,143.66,144.52,143.45,144.29,21149034,137.115593,21149034,0.0,1.0
471,471,AAPL,2017-04-07 00:00:00+00:00,143.34,144.18,143.27,143.73,16658543,136.8101706,16658543,0.0,1.0
472,472,AAPL,2017-04-10 00:00:00+00:00,143.17,143.8792,142.9,143.6,18933397,136.6479149,18933397,0.0,1.0
473,473,AAPL,2017-04-11 00:00:00+00:00,141.63,143.35,140.06,142.94,30379376,135.1780693,30379376,0.0,1.0
474,474,AAPL,2017-04-12 00:00:00+00:00,141.8,142.15,141.01,141.6,20350000,135.340325,20350000,0.0,1.0
475,475,AAPL,2017-04-13 00:00:00+00:00,141.05,142.38,141.05,141.91,17822880,134.6244911,17822880,0.0,1.0
476,476,AAPL,2017-04-17 00:00:00+00:00,141.83,141.88,140.87,141.48,16582094,135.3689584,16582094,0.0,1.0
477,477,AAPL,2017-04-18 00:00:00+00:00,141.2,142.04,141.11,141.41,14697544,134.7676579,14697544,0.0,1.0
478,478,AAPL,2017-04-19 00:00:00+00:00,140.68,142.0,140.45,141.88,17328375,134.2713464,17328375,0.0,1.0
479,479,AAPL,2017-04-20 00:00:00+00:00,142.44,142.92,141.16,141.22,23319562,135.9511699,23319562,0.0,1.0
480,480,AAPL,2017-04-21 00:00:00+00:00,142.27,142.68,141.85,142.44,17320928,135.7889142,17320928,0.0,1.0
481,481,AAPL,2017-04-24 00:00:00+00:00,143.64,143.95,143.18,143.5,17116599,137.0965041,17116599,0.0,1.0
482,482,AAPL,2017-04-25 00:00:00+00:00,144.53,144.9,143.87,143.91,18216472,137.9459603,18216472,0.0,1.0
483,483,AAPL,2017-04-26 00:00:00+00:00,143.68,144.6,143.3762,144.47,19614287,137.1346819,19614287,0.0,1.0
484,484,AAPL,2017-04-27 00:00:00+00:00,143.79,144.16,143.31,143.9225,13948980,137.2396709,13948980,0.0,1.0
485,485,AAPL,2017-04-28 00:00:00+00:00,143.65,144.3,143.27,144.09,20247187,137.1060486,20247187,0.0,1.0
486,486,AAPL,2017-05-01 00:00:00+00:00,146.58,147.2,144.96,145.1,32818760,139.9025729,32818760,0.0,1.0
487,487,AAPL,2017-05-02 00:00:00+00:00,147.51,148.09,146.84,147.54,39752670,140.7902069,39752670,0.0,1.0
488,488,AAPL,2017-05-03 00:00:00+00:00,147.06,147.49,144.27,145.59,45142806,140.3607066,45142806,0.0,1.0
489,489,AAPL,2017-05-04 00:00:00+00:00,146.53,147.14,145.81,146.52,23275690,139.8548507,23275690,0.0,1.0
490,490,AAPL,2017-05-05 00:00:00+00:00,148.96,148.98,146.76,146.76,26787359,142.1741524,26787359,0.0,1.0
491,491,AAPL,2017-05-08 00:00:00+00:00,153.01,153.7,149.03,149.03,48339210,146.0396554,48339210,0.0,1.0
492,492,AAPL,2017-05-09 00:00:00+00:00,153.99,154.88,153.45,153.87,35942435,146.9750116,35942435,0.0,1.0
493,493,AAPL,2017-05-10 00:00:00+00:00,153.26,153.94,152.11,153.63,25670456,146.2782667,25670456,0.0,1.0
494,494,AAPL,2017-05-11 00:00:00+00:00,153.95,154.07,152.31,152.45,25596687,147.5381343,25596687,0.63,1.0
495,495,AAPL,2017-05-12 00:00:00+00:00,156.1,156.42,154.67,154.7,32221756,149.5985889,32221756,0.0,1.0
496,496,AAPL,2017-05-15 00:00:00+00:00,155.7,156.65,155.05,156.01,25700983,149.2152485,25700983,0.0,1.0
497,497,AAPL,2017-05-16 00:00:00+00:00,155.47,156.06,154.72,155.94,19904679,148.9948278,19904679,0.0,1.0
498,498,AAPL,2017-05-17 00:00:00+00:00,150.25,154.57,149.71,153.6,49482818,143.9922356,49482818,0.0,1.0
499,499,AAPL,2017-05-18 00:00:00+00:00,152.54,153.34,151.13,151.27,33159664,146.1868594,33159664,0.0,1.0
500,500,AAPL,2017-05-19 00:00:00+00:00,153.06,153.98,152.63,153.38,26733798,146.6852019,26733798,0.0,1.0
501,501,AAPL,2017-05-22 00:00:00+00:00,153.99,154.58,152.91,154.0,22340069,147.5764683,22340069,0.0,1.0
502,502,AAPL,2017-05-23 00:00:00+00:00,153.8,154.9,153.31,154.9,19430358,147.3943816,19430358,0.0,1.0
503,503,AAPL,2017-05-24 00:00:00+00:00,153.34,154.17,152.67,153.84,19118319,146.9535402,19118319,0.0,1.0
504,504,AAPL,2017-05-25 00:00:00+00:00,153.87,154.35,153.03,153.73,19044463,147.4614662,19044463,0.0,1.0
505,505,AAPL,2017-05-26 00:00:00+00:00,153.61,154.24,153.31,154.0,21632202,147.2122949,21632202,0.0,
506,506,AAPL,2017-05-30 00:00:00+00:00,153.67,154.43,153.33,153.42,20034934,147.269796,20034934,0.0,1.0
507,507,AAPL,2017-05-31 00:00:00+00:00,152.76,154.17,152.38,153.97,23162873,146.3976966,23162873,0.0,
508,508,AAPL,2017-06-01 00:00:00+00:00,153.18,153.33,152.22,153.17,16180143,146.800204,16180143,0.0,1.0
509,509,AAPL,2017-06-02 00:00:00+00:00,155.45,155.45,152.89,153.58,27285861,148.9756608,27285861,0.0,1.0
510,510,AAPL,2017-06-05 00:00:00+00:00,153.93,154.45,153.46,154.34,24803858,147.5189673,24803858,0.0,
511,511,AAPL,2017-06-06 00:00:00+00:00,154.45,155.81,153.78,153.9,26249630,148.0173098,26249630,0.0,1.0
512,512,AAPL,2017-06-07 00:00:00+00:00,155.37,155.98,154.48,155.02,20678772,148.8989927,20678772,0.0,1.0
513,513,AAPL,2017-06-08 00:00:00+00:00,154.99,155.54,154.4,155.25,20771367,148.5348193,20771367,0.0,1.0
514,514,AAPL,2017-06-09 00:00:00+00:00,148.98,155.19,146.02,155.19,64882700,142.7751299,64882700,0.0,1.0
515,515,AAPL,2017-06-12 00:00:00+00:00,145.42,146.09,142.51,145.74,71563614,139.3634004,71563614,0.0,1.0
516,516,AAPL,2017-06-13 00:00:00+00:00,146.59,147.45,145.15,147.16,33749154,140.484671,33749154,0.0,1.0
517,517,AAPL,2017-06-14 00:00:00+00:00,145.16,147.5,143.84,147.5,31224203,139.1142291,31224203,0.0,1.0
518,518,AAPL,2017-06-15 00:00:00+00:00,144.29,144.4798,142.21,143.32,31348832,138.2804638,31348832,0.0,1.0
519,519,AAPL,2017-06-16 00:00:00+00:00,142.27,144.5,142.2,143.78,49180748,136.3445948,49180748,0.0,1.0
520,520,AAPL,2017-06-19 00:00:00+00:00,146.34,146.74,143.66,143.66,31449132,140.2450833,31449132,0.0,1.0
521,521,AAPL,2017-06-20 00:00:00+00:00,145.01,146.87,144.94,146.87,24572170,138.9704765,24572170,0.0,1.0
522,522,AAPL,2017-06-21 00:00:00+00:00,145.87,146.0693,144.61,145.52,21064679,139.7946583,21064679,0.0,1.0
523,523,AAPL,2017-06-22 00:00:00+00:00,145.63,146.7,145.1199,145.77,18673365,139.5646541,18673365,0.0,1.0
524,524,AAPL,2017-06-23 00:00:00+00:00,146.28,147.16,145.11,145.13,25997976,140.1875822,25997976,0.0,1.0
525,525,AAPL,2017-06-26 00:00:00+00:00,145.82,148.28,145.38,147.17,25524661,139.7467408,25524661,0.0,1.0
526,526,AAPL,2017-06-27 00:00:00+00:00,143.73,146.16,143.62,145.01,24423643,137.7437872,24423643,0.0,1.0
527,527,AAPL,2017-06-28 00:00:00+00:00,145.83,146.11,143.1601,144.49,21915939,139.7563243,21915939,0.0,1.0
528,528,AAPL,2017-06-29 00:00:00+00:00,143.68,145.13,142.28,144.71,31116980,137.6958697,31116980,0.0,1.0
529,529,,2017-06-30 00:00:00+00:00,144.02,144.96,143.78,144.45,22328979,138.021709,22328979,0.0,1.0
530,530,AAPL,2017-07-03 00:00:00+00:00,143.5,145.3,143.1,144.88,14258300,137.5233665,14258300,0.0,1.0
531,531,,2017-07-05 00:00:00+00:00,144.09,144.79,142.7237,143.69,20758795,138.0887936,20758795,0.0,1.0
532,532,,2017-07-06 00:00:00+00:00,142.73,143.5,142.41,143.02,23374374,136.7854362,23374374,0.0,1.0
533,533,,2017-07-07 00:00:00+00:00,144.18,144.75,142.9,142.9,18505351,138.1750451,18505351,0.0,1.0
534,534,,2017-07-10 00:00:00+00:00,145.06,145.95,143.37,144.11,21030466,139.018394,21030466,0.0,1.0
535,535,,2017-07-11 00:00:00+00:00,145.53,145.85,144.38,144.73,18311156,139.468819,18311156,0.0,1.0
536,536,,2017-07-12 00:00:00+00:00,145.74,146.18,144.82,145.87,23617964,139.6700727,23617964,0.0,1.0
537,537,,2017-07-13 00:00:00+00:00,147.77,148.49,145.44,145.5,24922788,141.6155252,24922788,0.0,1.0
538,538,,2017-07-14 00:00:00+00:00,149.04,149.33,147.33,147.97,19961788,142.8326309,19961788,0.0,1.0
539,539,,2017-07-17 00:00:00+00:00,149.56,150.9,148.57,148.82,23243713,143.3309735,23243713,0.0,1.0
540,540,,2017-07-18 00:00:00+00:00,150.08,150.13,148.67,149.2,17713795,143.829316,17713795,0.0,1.0
541,541,,2017-07-19 00:00:00+00:00,151.02,151.42,149.95,150.48,20615419,144.7301659,20615419,0.0,1.0
542,542,,2017-07-20 00:00:00+00:00,150.34,151.74,150.19,151.5,17053326,144.0784872,17053326,0.0,1.0
543,543,AAPL,2017-07-21 00:00:00+00:00,150.27,150.44,148.88,149.99,24671002,144.0114027,24671002,0.0,1.0
544,544,,2017-07-24 00:00:00+00:00,152.09,152.44,149.9,150.58,21122730,145.7556014,21122730,0.0,1.0
545,545,,2017-07-25 00:00:00+00:00,152.74,153.84,151.8,151.8,18612649,146.3785296,18612649,0.0,1.0
546,546,,2017-07-26 00:00:00+00:00,153.46,153.93,153.06,153.35,15172136,147.0685423,15172136,0.0,1.0
547,547,,2017-07-27 00:00:00+00:00,150.56,153.99,147.3,153.75,32175875,144.2893244,32175875,0.0,1.0
548,548,,2017-07-28 00:00:00+00:00,149.5,150.23,149.19,149.89,16832947,143.2734724,16832947,0.0,1.0
549,549,,2017-07-31 00:00:00+00:00,148.73,150.33,148.13,149.9,19422655,142.5355421,19422655,0.0,1.0
550,550,,2017-08-01 00:00:00+00:00,150.05,150.22,148.41,149.1,24725526,143.8005654,24725526,0.0,1.0
551,551,,2017-08-02 00:00:00+00:00,157.14,159.75,156.16,159.28,69222793,150.5952739,69222793,0.0,1.0
552,552,,2017-08-03 00:00:00+00:00,155.57,157.21,155.02,157.05,26000738,149.0906629,26000738,0.0,1.0
553,553,AAPL,2017-08-04 00:00:00+00:00,156.39,157.4,155.69,156.07,20349532,149.8765107,20349532,0.0,1.0
554,554,AAPL,2017-08-07 00:00:00+00:00,158.81,158.92,156.6701,157.06,21870321,152.1957201,21870321,0.0,1.0
555,555,AAPL,2017-08-08 00:00:00+00:00,160.08,161.83,158.27,158.6,35775675,153.4128258,35775675,0.0,1.0
556,556,AAPL,2017-08-09 00:00:00+00:00,161.06,161.27,159.11,159.26,25640394,154.3520098,25640394,0.0,1.0
557,557,AAPL,2017-08-10 00:00:00+00:00,155.32,160.0,154.63,159.9,39081017,149.4548363,39081017,0.63,1.0
558,558,AAPL,2017-08-11 00:00:00+00:00,157.48,158.5728,156.07,156.6,25943187,151.5332707,25943187,0.0,1.0
559,559,AAPL,2017-08-14 00:00:00+00:00,159.85,160.21,158.75,159.32,21754810,153.8137753,21754810,0.0,1.0
560,560,AAPL,2017-08-15 00:00:00+00:00,161.6,162.195,160.14,160.66,27936774,155.4976921,27936774,0.0,1.0
561,561,AAPL,2017-08-16 00:00:00+00:00,160.95,162.51,160.15,161.94,27321761,154.8722373,27321761,0.0,1.0
562,562,AAPL,2017-08-17 00:00:00+00:00,157.86,160.71,157.84,160.52,26925694,151.8989213,26925694,0.0,1.0
563,563,AAPL,2017-08-18 00:00:00+00:00,157.5,159.5,156.72,157.86,27012525,151.5525155,27012525,0.0,1.0
564,564,AAPL,2017-08-21 00:00:00+00:00,157.21,157.89,155.1101,157.5,26145653,151.2734664,26145653,0.0,1.0
565,565,AAPL,2017-08-22 00:00:00+00:00,159.78,160.0,158.02,158.23,21297812,153.7464186,21297812,0.0,1.0
566,566,AAPL,2017-08-23 00:00:00+00:00,159.98,160.47,158.88,159.07,19198189,153.9388662,19198189,0.0,1.0
567,567,AAPL,2017-08-24 00:00:00+00:00,159.27,160.74,158.55,160.43,19029621,153.2556771,19029621,0.0,1.0
568,568,AAPL,2017-08-25 00:00:00+00:00,159.86,160.56,159.27,159.65,25015218,153.8233977,25015218,0.0,1.0
569,569,AAPL,2017-08-28 00:00:00+00:00,161.47,162.0,159.93,160.14,25279674,155.3726011,25279674,0.0,1.0
570,570,AAPL,2017-08-29 00:00:00+00:00,162.91,163.12,160.0,160.1,29307862,156.7582241,29307862,0.0,1.0
571,571,AAPL,2017-08-30 00:00:00+00:00,163.35,163.89,162.61,163.8,26973946,157.1816089,26973946,0.0,1.0
572,572,AAPL,2017-08-31 00:00:00+00:00,164.0,164.52,163.48,163.64,26412439,157.8070638,26412439,0.0,1.0
573,573,AAPL,2017-09-01 00:00:00+00:00,164.05,164.94,163.63,164.8,16508568,157.8551757,16508568,0.0,1.0
574,574,AAPL,2017-09-05 00:00:00+00:00,162.08,164.25,160.56,163.75,29317054,155.9595664,29317054,0.0,1.0
575,575,AAPL,2017-09-06 00:00:00+00:00,161.91,162.99,160.52,162.71,21179047,155.7959859,21179047,0.0,1.0
576,576,AAPL,2017-09-07 00:00:00+00:00,161.26,162.24,160.36,162.09,21722995,155.1705311,21722995,0.0,1.0
577,577,AAPL,2017-09-08 00:00:00+00:00,158.63,161.15,158.53,160.86,28183159,152.6398447,28183159,0.0,1.0
578,578,AAPL,2017-09-11 00:00:00+00:00,161.5,162.05,159.89,160.5,31028926,155.4014683,31028926,0.0,1.0
579,579,AAPL,2017-09-12 00:00:00+00:00,160.86,163.96,158.77,162.61,71139119,154.7856358,71139119,0.0,1.0
580,580,AAPL,2017-09-13 00:00:00+00:00,159.65,159.96,157.91,159.87,44393752,153.6213276,44393752,0.0,1.0
581,581,AAPL,2017-09-14 00:00:00+00:00,158.28,159.4,158.09,158.99,23073646,152.3030613,23073646,0.0,1.0
582,582,AAPL,2017-09-15 00:00:00+00:00,159.88,160.97,158.0,158.47,48203642,153.8426424,48203642,0.0,1.0
583,583,AAPL,2017-09-18 00:00:00+00:00,158.67,160.5,157.995,160.11,27939718,152.6783342,27939718,0.0,1.0
584,584,AAPL,2017-09-19 00:00:00+00:00,158.73,159.77,158.44,159.51,20347352,152.7360685,20347352,0.0,1.0
585,585,AAPL,2017-09-20 00:00:00+00:00,156.07,158.26,153.83,157.9,51693239,150.1765149,51693239,0.0,1.0
586,586,AAPL,2017-09-21 00:00:00+00:00,153.39,155.8,152.75,155.8,36643382,147.5977165,36643382,0.0,1.0
587,587,AAPL,2017-09-22 00:00:00+00:00,151.89,152.27,150.56,152.02,46114424,146.1543592,46114424,0.0,1.0
588,588,AAPL,2017-09-25 00:00:00+00:00,150.55,151.83,149.16,149.99,43922334,144.8649601,43922334,0.0,1.0
589,589,AAPL,2017-09-26 00:00:00+00:00,153.14,153.92,151.69,151.78,35470985,147.357157,35470985,0.0,1.0
590,590,AAPL,2017-09-27 00:00:00+00:00,154.23,154.7189,153.54,153.8,24959552,148.4059966,24959552,0.0,1.0
591,591,AAPL,2017-09-28 00:00:00+00:00,153.28,154.28,152.7,153.89,21896592,147.4918703,21896592,0.0,1.0
592,592,AAPL,2017-09-29 00:00:00+00:00,154.12,154.13,152.0,153.21,25856530,148.3001504,25856530,0.0,1.0
593,593,AAPL,2017-10-02 00:00:00+00:00,153.81,154.45,152.72,154.26,18524860,148.0018566,18524860,0.0,1.0
594,594,AAPL,2017-10-03 00:00:00+00:00,154.48,155.09,153.91,154.01,16146388,148.6465562,16146388,0.0,1.0
595,595,AAPL,2017-10-04 00:00:00+00:00,153.48,153.86,152.46,153.63,19844177,147.684318,19844177,0.0,1.0
596,596,AAPL,2017-10-05 00:00:00+00:00,155.39,155.44,154.05,154.18,21032800,149.5221929,21032800,0.0,1.0
597,597,AAPL,2017-10-06 00:00:00+00:00,155.3,155.49,154.56,154.97,16423749,149.4355915,16423749,0.0,1.0
598,598,AAPL,2017-10-09 00:00:00+00:00,155.84,156.73,155.485,155.81,16200129,149.9552001,16200129,0.0,1.0
599,599,AAPL,2017-10-10 00:00:00+00:00,155.9,158.0,155.1,156.055,15456331,150.0129344,15456331,0.0,1.0
600,600,AAPL,2017-10-11 00:00:00+00:00,156.55,156.98,155.75,155.97,16607693,150.6383892,16607693,0.0,1.0
601,601,AAPL,2017-10-12 00:00:00+00:00,156.0,157.37,155.7299,156.35,16045720,150.1091582,16045720,0.0,1.0
602,602,AAPL,2017-10-13 00:00:00+00:00,156.99,157.28,156.41,156.73,16287608,151.061774,16287608,0.0,1.0
603,603,AAPL,2017-10-16 00:00:00+00:00,159.88,160.0,157.65,157.9,23894630,153.8426424,23894630,0.0,1.0
604,604,AAPL,2017-10-17 00:00:00+00:00,160.47,160.87,159.23,159.78,18816438,154.4103629,18816438,0.0,1.0
605,605,AAPL,2017-10-18 00:00:00+00:00,159.76,160.71,159.6,160.42,16158659,153.7271738,16158659,0.0,1.0
606,606,AAPL,2017-10-19 00:00:00+00:00,155.98,157.08,155.02,156.75,42111326,150.0899135,42111326,0.0,1.0
607,607,AAPL,2017-10-20 00:00:00+00:00,156.25,157.75,155.96,156.61,23612246,150.3497178,23612246,0.0,1.0
608,608,AAPL,2017-10-23 00:00:00+00:00,156.17,157.69,155.5,156.89,21654461,150.2727387,21654461,0.0,1.0
609,609,AAPL,2017-10-24 00:00:00+00:00,157.1,157.42,156.2,156.29,17137731,151.1676202,17137731,0.0,1.0
610,610,AAPL,2017-10-25 00:00:00+00:00,156.41,157.55,155.27,156.91,20126554,150.5036759,20126554,0.0,1.0
611,611,AAPL,2017-10-26 00:00:00+00:00,157.41,157.8295,156.78,157.23,16751691,151.4659141,16751691,0.0,1.0
612,612,AAPL,2017-10-27 00:00:00+00:00,163.05,163.6,158.7,159.29,43904150,156.8929375,43904150,0.0,1.0
613,613,AAPL,2017-10-30 00:00:00+00:00,166.72,168.07,163.72,163.89,43923292,160.4243517,43923292,0.0,1.0
614,614,AAPL,2017-10-31 00:00:00+00:00,169.04,169.6499,166.94,167.9,35474672,162.6567443,35474672,0.0,1.0
615,615,AAPL,2017-11-01 00:00:00+00:00,166.89,169.94,165.61,169.87,33100847,160.5879322,33100847,0.0,1.0
616,616,AAPL,2017-11-02 00:00:00+00:00,168.11,168.5,165.28,167.64,32710040,161.7618627,32710040,0.0,1.0
617,617,AAPL,2017-11-03 00:00:00+00:00,172.5,174.26,171.12,174.0,58683826,165.9860884,58683826,0.0,1.0
618,618,AAPL,2017-11-06 00:00:00+00:00,174.25,174.99,171.72,172.365,34242566,167.6700053,34242566,0.0,1.0
619,619,AAPL,2017-11-07 00:00:00+00:00,174.81,175.25,173.6,173.91,23910914,168.2088586,23910914,0.0,1.0
620,620,AAPL,2017-11-08 00:00:00+00:00,176.24,176.24,174.33,174.66,24409527,169.5848593,24409527,0.0,1.0
621,621,AAPL,2017-11-09 00:00:00+00:00,175.88,176.095,173.14,175.11,28636531,169.2384535,28636531,0.0,1.0
622,622,AAPL,2017-11-10 00:00:00+00:00,174.67,175.38,174.27,175.11,25061183,168.6803554,25061183,0.63,1.0
623,623,AAPL,2017-11-13 00:00:00+00:00,173.97,174.5,173.4,173.5,16828025,168.0043592,16828025,0.0,1.0
624,624,AAPL,2017-11-14 00:00:00+00:00,171.34,173.48,171.18,173.04,23588451,165.4645451,23588451,0.0,1.0
625,625,AAPL,2017-11-15 00:00:00+00:00,169.08,170.3197,168.38,169.97,28702351,163.2820432,28702351,0.0,1.0
626,626,AAPL,2017-11-16 00:00:00+00:00,171.1,171.87,170.3,171.18,23497326,165.232775,23497326,0.0,1.0
627,627,AAPL,2017-11-17 00:00:00+00:00,170.15,171.39,169.64,171.04,21665811,164.3153516,21665811,0.0,1.0
628,628,AAPL,2017-11-20 00:00:00+00:00,169.98,170.56,169.56,170.29,15974387,164.1511811,15974387,0.0,1.0
629,629,AAPL,2017-11-21 00:00:00+00:00,173.14,173.7,170.78,170.78,24875471,167.2028209,24875471,0.0,1.0
630,630,AAPL,2017-11-22 00:00:00+00:00,174.96,175.0,173.05,173.36,24997274,168.9604109,24997274,0.0,1.0
631,631,AAPL,2017-11-24 00:00:00+00:00,174.97,175.5,174.6459,175.1,14026519,168.970068,14026519,0.0,1.0
632,632,AAPL,2017-11-27 00:00:00+00:00,174.09,175.08,173.34,175.05,20536313,168.1202443,20536313,0.0,1.0
633,633,AAPL,2017-11-28 00:00:00+00:00,173.07,174.87,171.86,174.3,25468442,167.1352213,25468442,0.0,1.0
634,634,AAPL,2017-11-29 00:00:00+00:00,169.48,172.92,167.16,172.63,40788324,163.6683267,40788324,0.0,1.0
635,635,AAPL,2017-11-30 00:00:00+00:00,171.85,172.14,168.44,170.43,40172368,165.9570566,40172368,0.0,1.0
636,636,AAPL,2017-12-01 00:00:00+00:00,171.05,171.67,168.5,169.95,39590080,165.1844895,39590080,0.0,1.0
637,637,AAPL,2017-12-04 00:00:00+00:00,169.8,172.62,169.63,172.48,32115052,163.9773535,32115052,0.0,1.0
638,638,AAPL,2017-12-05 00:00:00+00:00,169.64,171.52,168.4,169.06,27008428,163.8228401,27008428,0.0,1.0
639,639,AAPL,2017-12-06 00:00:00+00:00,169.01,170.2047,166.46,167.5,28224357,163.2144436,28224357,0.0,1.0
640,640,AAPL,2017-12-07 00:00:00+00:00,169.32,170.44,168.91,169.03,24469613,163.5138133,24469613,0.0,1.0
641,641,AAPL,2017-12-08 00:00:00+00:00,169.37,171.0,168.82,170.49,23096872,163.5620987,23096872,0.0,1.0
642,642,AAPL,2017-12-11 00:00:00+00:00,172.67,172.89,168.79,169.2,33092051,166.7489378,33092051,0.0,1.0
643,643,AAPL,2017-12-12 00:00:00+00:00,171.7,172.39,171.461,172.15,18945457,165.8122002,18945457,0.0,1.0
644,644,AAPL,2017-12-13 00:00:00+00:00,172.27,173.54,172.0,172.5,23142242,166.3626543,23142242,0.0,1.0
645,645,AAPL,2017-12-14 00:00:00+00:00,172.22,173.13,171.65,172.4,20219307,166.3143688,20219307,0.0,1.0
646,646,AAPL,2017-12-15 00:00:00+00:00,173.97,174.17,172.46,173.63,37054632,168.0043592,37054632,0.0,1.0
647,647,AAPL,2017-12-18 00:00:00+00:00,176.42,177.2,174.86,174.88,28831533,170.3703458,28831533,0.0,1.0
648,648,AAPL,2017-12-19 00:00:00+00:00,174.54,175.39,174.09,175.03,27078872,168.5548132,27078872,0.0,1.0
649,649,AAPL,2017-12-20 00:00:00+00:00,174.35,175.42,173.25,174.87,23000392,168.3713285,23000392,0.0,1.0
